Source File	Size	loadResources	load	generateSnapshots	load-configure	scan	loadDepInfo	loadInfo	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	translate	generate1	generate2	responsesForQuestionnaire	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
fsh-generated/resources/Consent-tddui-pp-pa-consent-accord-example.json	802	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	8	34	23	0	0	0	0	0	0	0
fsh-generated/resources/DocumentReference-tddui-pp-pa-documentreference-bilan-objectif-1-example.json	76074	3	0	0	0	0	0	0	0	104	0	0	0	0	0	0	0	0	0	0	7	124	52	0	0	0	0	0	0	0
fsh-generated/resources/DocumentReference-tddui-pp-pa-documentreference-entrant-example.json	81855	3	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	7	131	49	0	0	0	0	0	0	0
fsh-generated/resources/Encounter-tddui-encounter-evenement-example.json	3799	3	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	8	22	44	0	0	0	0	0	0	0
fsh-generated/resources/Encounter-tddui-encounter-sejour-example.json	2429	2	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	7	14	32	0	0	0	0	0	0	0
fsh-generated/resources/Goal-tddui-goal-projet-vie-example.json	1153	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	7	9	22	0	0	0	0	0	0	0
fsh-generated/resources/Goal-tddui-pp-ime-goal-objectif-1-example.json	1281	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	8	12	33	0	0	0	0	0	0	0
fsh-generated/resources/Goal-tddui-pp-ime-goal-objectif-2-example.json	1293	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	7	10	29	0	0	0	0	0	0	0
fsh-generated/resources/Goal-tddui-pp-pa-goal-attente-famille-example.json	1336	2	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	8	10	30	0	0	0	0	0	0	0
fsh-generated/resources/Goal-tddui-pp-pa-goal-attente-usager-example.json	1378	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	7	15	22	0	0	0	0	0	0	0
fsh-generated/resources/Goal-tddui-pp-pa-goal-objectif-1-example.json	1639	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	7	11	44	0	0	0	0	0	0	0
fsh-generated/resources/Goal-tddui-pp-pa-goal-objectif-2-example.json	1419	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	8	10	56	0	0	0	0	0	0	0
fsh-generated/resources/Goal-tddui-pp-pa-goal-objectif-3-example.json	1364	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	7	10	23	0	0	0	0	0	0	0
fsh-generated/resources/Location-tddui-event-location-example.json	325	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	7	6	15	0	0	0	0	0	0	0
fsh-generated/resources/Observation-tddui-observation-cause-mortalite-example.json	954	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	7	8	35	0	0	0	0	0	0	1
fsh-generated/resources/Observation-tddui-observation-mobilite-usager-example.json	699	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	7	7	27	0	0	0	0	0	0	0
fsh-generated/resources/Observation-tddui-observation-periodescolaire-example.json	2010	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	7	12	44	0	0	0	0	0	0	0
fsh-generated/resources/Observation-tddui-observation-repas-example.json	1296	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	7	10	26	0	0	0	0	0	0	0
fsh-generated/resources/Organization-tddui-organization-example.json	537	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	7	7	11	0	0	0	0	0	0	0
fsh-generated/resources/Organization-tddui-organization-origine-example.json	550	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	7	6	11	0	0	0	0	0	0	0
fsh-generated/resources/Patient-tddui-patient-example.json	3087	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	7	19	20	0	0	0	0	0	0	0
fsh-generated/resources/Patient-tddui-patient-ins-example.json	3578	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	7	19	19	0	0	0	0	0	0	0
fsh-generated/resources/Patient-tddui-pp-ime-patient-example.json	917	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	7	7	13	0	0	0	0	0	0	0
fsh-generated/resources/Patient-tddui-pp-pa-patient-example-pp.json	946	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	7	8	13	0	0	0	0	0	0	0
fsh-generated/resources/Practitioner-tddui-pp-pa-practitioner-ide-example.json	766	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	7	8	13	0	0	0	0	0	0	0
fsh-generated/resources/Practitioner-tddui-practitioner-example.json	1015	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	7	8	13	0	0	0	0	0	0	0
fsh-generated/resources/PractitionerRole-tddui-practitioner-role-example.json	1510	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	7	9	51	0	0	0	0	0	0	0
fsh-generated/resources/Questionnaire-tddui-questionnaire-aggir-pa-ssiad.json	43524	7	0	0	0	0	0	0	3	88	0	0	0	0	0	0	0	1	0	0	8	533	272	0	0	0	0	7	0	0
fsh-generated/resources/Questionnaire-tddui-questionnaire-aggir-ph-ssiad.json	29562	6	0	0	0	0	0	0	2	46	0	0	0	0	0	0	0	0	0	0	9	328	146	0	0	0	0	5	0	0
fsh-generated/resources/Questionnaire-tddui-questionnaire-serafin.json	12402	4	0	0	0	0	0	0	1	27	0	0	0	0	1	0	0	0	0	0	9	191	83	0	0	0	0	3	0	0
fsh-generated/resources/Questionnaire-tddui-questionnaire-situation-ssiad.json	3635	3	0	0	0	0	0	0	1	11	0	0	0	0	0	0	0	0	0	0	8	66	39	0	0	0	0	1	0	0
fsh-generated/resources/QuestionnaireResponse-tddui-pp-pa-questionnaire-response-aggir-pa-example.json	1353	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	7	27	39	0	0	0	0	0	0	0
fsh-generated/resources/QuestionnaireResponse-tddui-questionnaire-response-aggir-pa-example.json	26545	4	0	0	0	0	0	0	1	16	0	0	0	0	0	0	0	0	0	0	8	355	126	0	0	0	0	0	0	1
fsh-generated/resources/QuestionnaireResponse-tddui-questionnaire-response-aggir-ph-example.json	17969	5	0	0	0	0	0	0	1	11	0	0	0	0	0	0	0	0	0	0	9	245	89	0	0	0	0	0	0	0
fsh-generated/resources/QuestionnaireResponse-tddui-questionnaire-response-serafin-precision-example.json	1977	3	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	7	38	34	0	0	0	0	0	0	0
fsh-generated/resources/QuestionnaireResponse-tddui-questionnaire-response-serafin-sans-precision-example.json	1436	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	8	27	30	0	0	0	0	0	0	0
fsh-generated/resources/QuestionnaireResponse-tddui-questionnaire-response-situation-ssiad-example.json	2124	1	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	7	48	34	0	0	0	0	0	0	0
fsh-generated/resources/RelatedPerson-tddui-related-person-contact-example.json	865	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	8	8	18	0	0	0	0	0	0	0
fsh-generated/resources/Schedule-tddui-schedule-example.json	280	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	8	5	14	0	0	0	0	0	0	0
fsh-generated/resources/ServiceRequest-tddui-pp-pa-servicerequest-besoin-1-example.json	689	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	8	8	21	0	0	0	0	0	0	0
fsh-generated/resources/ServiceRequest-tddui-pp-pa-servicerequest-besoin-2-example.json	681	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	8	8	19	0	0	0	0	0	0	0
fsh-generated/resources/ServiceRequest-tddui-pp-pa-servicerequest-besoin-3-example.json	700	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	8	8	18	0	0	0	0	0	0	0
fsh-generated/resources/Slot-tddui-slot-presence-absence-example.json	1430	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	8	9	14	0	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-tddui-admission-date.json	1319	2	0	11	0	0	0	0	1	24	0	0	0	0	0	0	0	1	0	0	1	62	811	0	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-tddui-assessment-method.json	1425	1	0	9	0	0	0	0	0	9	0	0	0	0	1	0	0	0	0	0	0	62	336	0	0	0	0	1	1	0
fsh-generated/resources/StructureDefinition-tddui-attachment.json	1944	1	0	9	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	61	484	0	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-tddui-birth-order.json	1914	2	0	7	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	1	63	283	0	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-tddui-bundle.json	27768	6	0	870	0	0	0	0	0	237	0	0	2	0	1	0	0	11	0	0	1	2837	6601	0	0	1	0	57	0	6
fsh-generated/resources/StructureDefinition-tddui-careplan-projet-personnalise.json	11485	4	0	34	0	0	0	0	0	83	0	0	0	0	0	0	0	2	0	0	1	517	1140	0	0	0	0	11	1	1
fsh-generated/resources/StructureDefinition-tddui-careplan-reference.json	1596	2	0	6	0	0	0	0	0	10	0	0	0	0	1	0	0	0	0	0	0	61	344	0	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-tddui-comment.json	2154	2	0	4	0	0	0	0	0	11	0	0	1	0	0	0	0	0	0	0	0	64	326	0	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-tddui-consent-accord.json	3095	1	0	19	0	0	0	0	0	19	0	0	0	0	0	0	0	1	0	0	1	193	612	0	0	0	0	4	0	0
fsh-generated/resources/StructureDefinition-tddui-discriminator.json	1641	2	0	5	0	0	0	0	0	11	0	0	0	0	1	0	0	0	0	0	0	62	303	0	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-tddui-document-reference.json	14705	2	0	15	0	0	0	0	1	61	0	0	0	0	0	0	0	1	0	0	2	411	930	0	0	0	0	9	0	1
fsh-generated/resources/StructureDefinition-tddui-encounter-evenement.json	30891	5	0	36	0	0	0	0	0	121	0	0	0	0	0	0	0	3	0	0	2	985	1191	0	0	0	0	29	0	1
fsh-generated/resources/StructureDefinition-tddui-encounter-sejour.json	13615	4	0	21	0	0	0	0	0	76	0	0	1	0	1	0	0	2	0	0	1	568	803	0	0	0	0	13	0	1
fsh-generated/resources/StructureDefinition-tddui-entry-date-origin.json	1426	2	0	3	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	1	59	225	0	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-tddui-entry-mode-label.json	1320	2	0	3	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	58	222	0	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-tddui-evaluation-reference.json	1545	1	0	3	0	0	0	0	0	8	0	0	0	0	1	0	0	1	0	0	0	58	242	0	0	0	0	1	1	0
fsh-generated/resources/StructureDefinition-tddui-event-cancel-reason.json	1577	1	0	2	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	1	61	230	0	0	0	0	1	0	1
fsh-generated/resources/StructureDefinition-tddui-event-label.json	1311	1	0	4	0	0	0	0	0	8	0	0	0	0	1	0	0	0	0	0	0	57	216	0	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-tddui-event-reason.json	1329	1	0	3	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	1	58	254	0	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-tddui-event-report.json	1381	2	0	3	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	58	219	0	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-tddui-exercise-mode.json	1851	1	0	3	0	0	0	0	0	13	0	0	0	0	1	0	0	0	0	0	0	76	229	0	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-tddui-exit-mode-label.json	1312	1	0	2	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	1	101	215	0	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-tddui-facturation.json	1290	1	0	2	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	58	206	0	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-tddui-goal-attente.json	7448	2	0	14	0	0	0	0	0	43	0	0	0	0	1	0	0	1	0	0	1	337	527	0	0	1	0	10	0	1
fsh-generated/resources/StructureDefinition-tddui-goal-objectif.json	14854	4	0	18	0	0	0	0	1	64	0	0	0	0	0	0	0	2	0	0	1	542	715	0	0	0	0	13	0	0
fsh-generated/resources/StructureDefinition-tddui-goal-projet-vie.json	8129	3	0	18	0	0	0	0	0	42	0	0	1	0	0	0	0	1	0	0	0	360	546	0	0	0	0	7	0	1
fsh-generated/resources/StructureDefinition-tddui-household-situation.json	4968	2	0	8	0	0	0	0	0	32	0	0	0	0	1	0	0	1	0	0	1	259	396	0	0	0	0	5	0	0
fsh-generated/resources/StructureDefinition-tddui-human-name.json	1029	2	0	4	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	68	222	0	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-tddui-meal.json	1295	1	0	2	1	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	58	200	0	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-tddui-nationality.json	3072	2	0	5	0	0	0	0	0	15	0	0	0	0	1	0	0	0	0	0	1	128	253	0	0	0	0	2	0	1
fsh-generated/resources/StructureDefinition-tddui-observation-cause-mortalite.json	3816	2	0	14	0	0	0	0	0	32	0	0	0	0	0	0	0	1	0	0	0	275	1689	0	0	0	0	7	0	0
fsh-generated/resources/StructureDefinition-tddui-observation-mobilite-usager.json	3975	1	0	13	0	0	0	0	0	29	0	0	0	0	1	0	0	1	0	0	1	292	552	0	0	0	0	7	1	1
fsh-generated/resources/StructureDefinition-tddui-observation-periode-scolaire.json	11889	4	0	24	0	0	0	0	0	88	0	0	0	0	0	0	0	2	0	0	1	658	960	0	0	0	0	13	0	1
fsh-generated/resources/StructureDefinition-tddui-observation-repas.json	6604	2	0	14	0	0	0	0	0	40	0	0	0	0	0	0	0	1	0	0	0	356	799	0	0	0	0	8	0	0
fsh-generated/resources/StructureDefinition-tddui-organization.json	2025	2	0	25	0	0	0	0	0	35	0	0	1	0	1	0	0	3	0	0	1	417	834	0	0	0	0	8	0	1
fsh-generated/resources/StructureDefinition-tddui-outside-service.json	1411	1	0	4	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	59	196	0	0	0	0	1	0	1
fsh-generated/resources/StructureDefinition-tddui-participant-present.json	1802	1	0	3	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	58	196	0	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-tddui-patient-ins.json	18795	5	0	67	0	0	0	0	0	117	0	0	0	0	1	0	0	4	0	0	2	1165	1786	0	0	0	0	23	1	2
fsh-generated/resources/StructureDefinition-tddui-patient-present.json	1422	1	0	3	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	59	220	0	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-tddui-patient-validation.json	1360	2	0	3	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	1	57	210	0	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-tddui-patient.json	19303	5	0	38	0	0	0	0	1	96	0	0	1	0	1	0	0	4	0	0	1	1073	1535	0	0	0	0	22	0	2
fsh-generated/resources/StructureDefinition-tddui-planned-absence.json	1263	2	0	4	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	1	58	199	0	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-tddui-practitioner-role.json	3743	1	0	8	0	0	0	0	0	18	0	0	0	0	0	0	0	1	0	0	0	194	368	0	0	0	0	4	1	0
fsh-generated/resources/StructureDefinition-tddui-practitioner.json	2727	2	0	18	0	0	0	0	0	168	0	0	0	0	1	0	0	1	0	0	1	336	685	0	0	0	0	6	0	1
fsh-generated/resources/StructureDefinition-tddui-profession.json	1725	2	0	4	0	0	0	0	0	19	0	0	0	0	0	0	0	1	0	0	0	76	220	0	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-tddui-qr-participant.json	3082	1	0	6	0	0	0	0	0	14	0	0	1	0	1	0	0	0	0	0	0	128	263	0	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-tddui-questionnaire-response.json	20016	4	0	23	0	0	0	0	0	55	0	0	0	0	0	0	0	2	0	0	2	529	653	0	0	0	0	9	0	1
fsh-generated/resources/StructureDefinition-tddui-related-person-contact-description.json	1375	1	0	4	0	0	0	0	0	8	0	0	0	0	1	0	0	0	0	0	0	58	204	0	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-tddui-related-person-contact.json	8214	3	0	15	0	0	0	0	0	33	0	0	0	0	0	0	0	1	0	0	1	420	577	0	0	1	0	7	0	1
fsh-generated/resources/StructureDefinition-tddui-ressources-used.json	4149	2	0	6	0	0	0	0	0	17	0	0	0	0	1	0	0	1	0	0	0	179	277	0	0	0	0	3	0	0
fsh-generated/resources/StructureDefinition-tddui-schedule.json	1043	1	0	5	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	1	101	296	0	0	0	0	2	0	1
fsh-generated/resources/StructureDefinition-tddui-service-request-besoin.json	5295	2	0	13	0	0	0	1	0	24	0	0	0	0	1	0	0	1	0	0	0	270	484	0	0	0	0	6	1	0
fsh-generated/resources/StructureDefinition-tddui-slot-presence-absence.json	9300	3	0	13	0	0	0	0	0	31	0	0	0	0	0	0	0	1	0	0	1	304	424	0	0	0	0	6	0	1
fsh-generated/resources/StructureDefinition-tddui-status-author.json	1955	1	0	5	0	0	0	0	0	8	0	0	0	0	1	0	0	0	0	0	0	60	196	0	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-tddui-task-action.json	11482	3	0	21	0	0	0	0	0	55	0	0	1	0	0	0	0	2	0	0	1	623	839	0	0	0	0	12	0	1
fsh-generated/resources/StructureDefinition-tddui-task-bilan.json	12257	4	0	19	0	0	0	0	1	62	0	0	0	0	1	0	0	2	0	0	1	669	853	0	0	0	0	11	0	1
fsh-generated/resources/StructureDefinition-tddui-task-moyen-ressource.json	7596	3	0	15	0	0	0	0	0	41	0	0	0	0	0	0	0	1	0	0	1	433	675	0	0	0	0	8	1	0
fsh-generated/resources/StructureDefinition-tddui-task-prestation.json	9820	3	0	143	0	0	0	0	0	47	0	0	0	0	1	0	0	2	0	0	1	526	770	0	0	0	0	11	0	1
fsh-generated/resources/StructureDefinition-tddui-task-transport-professionnel.json	5841	2	0	32	0	0	0	0	0	37	0	0	0	1	0	0	0	3	0	0	0	400	748	0	0	0	0	7	0	1
fsh-generated/resources/StructureDefinition-tddui-task-transport-usager.json	8239	3	0	20	0	0	0	0	0	47	0	0	1	0	1	0	0	2	0	0	1	553	830	0	0	0	0	9	0	1
fsh-generated/resources/StructureDefinition-tddui-task-transport.json	10479	3	0	4	1	0	0	0	0	53	0	0	0	0	0	0	0	2	0	0	1	589	761	0	0	0	0	10	0	1
fsh-generated/resources/Task-tddui-pp-ime-task-action-1-aesh-example.json	901	2	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	14	9	16	0	0	0	0	0	0	0
fsh-generated/resources/Task-tddui-pp-ime-task-action-1-educ-example.json	934	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	14	8	14	0	0	0	0	0	1	0
fsh-generated/resources/Task-tddui-pp-pa-task-action-1-ergo-example.json	1284	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	9	10	18	0	0	0	0	0	0	0
fsh-generated/resources/Task-tddui-pp-pa-task-action-1-ide-example.json	1282	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	8	11	21	0	0	0	0	0	0	0
fsh-generated/resources/Task-tddui-pp-pa-task-action-1-kine-example.json	1280	2	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	14	10	17	0	0	0	0	0	0	0
fsh-generated/resources/Task-tddui-pp-pa-task-action-2-anim-example.json	1267	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	10	10	17	0	0	0	0	0	0	0
fsh-generated/resources/Task-tddui-pp-pa-task-action-2-ide-example.json	1292	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	8	10	21	0	0	0	0	0	0	0
fsh-generated/resources/Task-tddui-pp-pa-task-action-3-psy-example.json	1250	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	7	9	16	0	0	0	0	0	0	0
fsh-generated/resources/Task-tddui-pp-pa-task-moyen-ressource-ergo-1-example.json	1044	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	8	10	16	0	0	0	0	0	0	0
fsh-generated/resources/Task-tddui-pp-pa-task-moyen-ressource-ide-1-example.json	1040	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	7	10	16	0	0	0	0	0	0	0
fsh-generated/resources/Task-tddui-pp-pa-task-moyen-ressource-ide-2-example.json	1015	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	8	9	17	0	0	0	0	0	0	0
fsh-generated/resources/Task-tddui-pp-pa-task-moyen-ressource-kine-1-example.json	1025	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	7	9	17	0	0	0	0	0	0	0
fsh-generated/resources/Task-tddui-task-transport-example.json	2149	1	0	0	0	0	0	0	1	9	0	0	0	0	0	0	0	0	0	0	7	15	17	0	0	0	0	0	0	0
fsh-generated/resources/Task-tddui-task-transport-professionel-example.json	2920	2	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	7	19	23	0	0	0	0	0	0	0
fsh-generated/resources/Task-tddui-task-transport-usager-example.json	3255	1	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	7	19	18	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-tddui-care-plan-supporting-info.json	1191	2	0	0	0	0	0	0	0	604	0	0	0	0	1	0	0	0	0	0	7	17	117	0	0	0	0	1	0	0
fsh-generated/resources/ValueSet-tddui-cim-10.json	540	1	0	0	0	0	0	0	1	5	0	0	0	0	0	0	0	0	0	0	7	8	356	0	0	0	0	0	0	0
